(5.020, -0.260, 0.050)
(5.060, 0.130, 0.080)
(5.160, 0.390, -0.030)
(5.000, 0.020, 0.030)
(5.090, -0.190, 0.030)
(5.160, 0.100, 0.040)
(5.000, -0.380, 0.010)
(5.130, 0.150, -0.070)
(5.090, 0.120, -0.040)
(5.000, 0.180, -0.030)
(5.150, -0.240, 0.090)
(5.120, 0.110, 0.040)
(5.190, 0.050, 0.070)
(5.130, 0.380, 0.040)
(5.130, -0.060, 0.020)
(5.080, -0.290, -0.070)
(5.140, 0.250, -0.100)
(5.000, 0.230, -0.050)
(5.000, 0.170, 0.010)
(5.040, 0.280, 0.050)
(5.160, 0.110, 0.030)
(5.050, 0.150, -0.090)
(5.080, -0.170, -0.090)
(5.180, -0.330, -0.070)
(5.110, 0.310, -0.060)
(5.180, 0.100, 0.050)
(5.100, 0.040, 0.000)
(5.030, -0.180, 0.000)
(5.000, -0.210, 0.020)
(5.010, -0.360, -0.080)
(5.030, 0.340, 0.020)
(5.160, 0.220, 0.000)
(5.090, -0.090, -0.060)
(5.000, -0.320, -0.010)
(5.100, 0.040, 0.080)
(5.120, 0.130, -0.080)
(5.010, -0.290, 0.060)
(5.020, -0.120, 0.070)
(5.040, 0.270, 0.090)
(5.190, 0.000, -0.060)
(5.120, 0.030, 0.030)
(5.180, -0.040, -0.060)
(5.100, 0.280, 0.000)
(5.160, 0.240, 0.030)
(5.070, 0.090, -0.010)
(5.120, -0.140, -0.030)
(5.170, 0.170, -0.010)
(5.080, 0.080, -0.080)
(5.050, -0.310, -0.050)
(5.190, 0.390, 0.050)
(5.160, -0.110, -0.070)
(5.090, 0.120, 0.010)
(5.120, 0.020, -0.090)
(5.130, -0.050, 0.010)
(5.140, -0.390, 0.090)
(5.160, -0.010, 0.030)
(5.180, -0.100, 0.070)
(5.180, 0.320, -0.060)
(5.080, 0.110, -0.010)
(5.100, 0.100, 0.070)
(5.060, -0.340, -0.070)
(5.160, 0.200, -0.090)
(5.130, -0.050, 0.000)
(5.080, 0.080, -0.070)
(5.160, 0.230, 0.040)
(5.180, -0.060, -0.020)
(5.030, -0.200, -0.010)
(5.190, -0.030, -0.020)
(5.030, -0.070, 0.050)
(5.000, 0.210, 0.000)
(5.060, 0.390, -0.040)
(5.120, -0.040, -0.070)
(5.150, 0.350, -0.050)
(5.010, -0.230, -0.030)
(5.120, -0.150, -0.090)
(5.180, -0.250, -0.020)
(5.140, 0.260, 0.000)
(5.110, -0.020, -0.030)
(5.100, -0.030, 0.030)
(5.190, 0.040, 0.060)
(5.000, 0.330, -0.040)
(5.010, 0.360, -0.020)
(5.180, -0.270, -0.060)
(5.000, -0.210, 0.070)
(5.040, 0.140, 0.090)
(5.140, -0.180, -0.090)
(5.040, -0.200, -0.010)
(5.150, 0.350, 0.020)
(5.060, -0.340, -0.010)
(5.140, -0.350, -0.060)
(5.140, -0.180, -0.050)
(5.020, -0.210, 0.020)
(5.130, 0.170, -0.020)
(5.140, -0.230, -0.090)
(5.130, -0.060, -0.100)
(5.150, 0.230, 0.020)
(5.050, -0.400, 0.040)
(5.020, -0.200, -0.030)
(5.000, -0.400, 0.080)
(5.090, -0.250, -0.090)
(5.090, -0.350, 0.070)
(5.180, -0.200, -0.090)
(5.050, -0.260, -0.040)
(5.040, -0.130, 0.050)
(5.130, -0.400, -0.010)
(5.030, 0.330, -0.100)
(5.130, 0.170, -0.050)
(5.110, -0.160, 0.040)
(5.010, -0.300, 0.000)
(5.150, 0.260, 0.000)
(5.010, 0.130, -0.080)
(5.060, 0.320, -0.010)
(5.080, -0.060, 0.000)
(5.090, -0.340, 0.020)
(5.090, 0.170, 0.010)
(5.040, -0.310, 0.050)
(5.180, 0.060, 0.060)
(5.130, -0.250, 0.030)
(5.030, 0.330, -0.060)
(5.020, 0.010, 0.030)
(5.140, -0.270, 0.090)
(5.070, -0.160, 0.070)
(5.130, -0.100, 0.080)
(5.090, -0.120, 0.010)
(5.060, -0.010, -0.060)
(5.040, 0.190, 0.040)
(5.180, 0.180, 0.050)
(5.010, 0.180, -0.060)
(5.070, 0.230, -0.030)
(5.160, 0.010, -0.010)
(5.130, -0.260, 0.040)
(5.120, 0.060, -0.070)
(5.110, -0.030, -0.010)
(5.010, -0.180, 0.020)
(5.100, -0.020, 0.090)
(5.020, 0.130, -0.060)
(5.160, 0.220, -0.080)
(5.130, 0.250, -0.010)
(5.070, -0.210, -0.030)
(5.000, 0.210, 0.080)
(5.000, 0.040, 0.060)
(5.120, 0.350, 0.040)
(5.140, 0.250, -0.080)
(5.100, -0.210, 0.090)
(5.120, -0.080, -0.080)
(5.070, -0.110, 0.060)
(5.130, 0.250, -0.090)
(5.040, 0.100, 0.050)
(5.040, -0.010, 0.000)
(5.090, -0.160, -0.060)
(5.170, -0.240, 0.060)
(5.110, 0.250, -0.100)
(5.180, -0.130, -0.080)
(5.170, -0.010, -0.050)
(5.150, -0.390, -0.080)
(5.010, 0.210, -0.100)
(5.040, 0.290, -0.070)
(5.150, 0.250, 0.040)
(5.170, 0.280, 0.000)
(5.080, -0.200, 0.050)
(5.050, -0.260, -0.060)
(5.110, 0.390, -0.100)
(5.030, 0.010, -0.030)
(5.040, 0.090, -0.100)
(5.020, 0.110, 0.060)
(5.090, -0.340, 0.080)
(5.150, -0.060, 0.090)
(5.070, -0.290, 0.070)
(5.180, 0.070, 0.030)
(5.070, -0.360, -0.040)
(5.070, -0.130, 0.030)
(5.040, 0.210, -0.040)
(5.050, 0.360, -0.050)
(5.030, -0.290, -0.050)
(5.010, 0.360, 0.070)
(5.010, -0.220, -0.060)
(5.120, -0.010, 0.040)
(5.030, -0.300, 0.090)
(5.160, 0.360, -0.010)
(5.190, -0.310, -0.030)
(5.100, 0.340, 0.020)
(5.140, -0.330, 0.090)
(5.170, -0.220, 0.040)
(5.180, -0.010, -0.080)
(5.190, -0.160, 0.020)
(5.010, -0.110, 0.040)
(5.140, -0.210, -0.090)
(5.130, 0.380, -0.060)
(5.060, -0.190, -0.010)
(5.080, 0.170, 0.080)
(5.170, 0.240, -0.090)
(5.000, 0.360, -0.030)
(5.150, 0.360, 0.080)
(5.180, 0.380, 0.020)
(5.150, 0.070, 0.040)
(5.080, 0.050, 0.050)
(5.090, -0.060, -0.030)
(5.100, -0.240, -0.090)
(5.070, 0.080, -0.070)
(5.030, -0.150, -0.070)
(5.110, 0.340, 0.060)
(5.060, 0.130, -0.060)
(5.060, -0.370, -0.080)
(5.170, -0.050, -0.070)
(5.010, 0.360, 0.010)
(5.120, -0.050, -0.010)
(5.050, 0.280, 0.040)
(5.150, -0.250, 0.060)
(5.150, 0.020, -0.030)
(5.130, 0.220, 0.080)
(5.090, -0.190, -0.040)
(5.010, 0.180, -0.070)
(5.180, 0.290, -0.050)
(5.180, 0.190, -0.080)
(5.170, -0.140, -0.080)
(5.110, -0.340, -0.050)
(5.140, 0.200, -0.040)
(5.050, -0.380, -0.060)
(5.050, -0.160, -0.020)
(5.010, -0.180, -0.090)
(5.140, 0.270, 0.060)
(5.010, -0.040, 0.050)
(5.000, 0.300, -0.030)
(5.090, 0.290, 0.040)
(5.090, -0.200, -0.060)
(5.060, -0.090, -0.040)
(5.080, 0.240, -0.020)
(5.060, 0.370, 0.030)
(5.070, 0.030, 0.010)
(5.130, -0.090, -0.080)
(5.110, 0.230, 0.060)
(5.020, -0.170, 0.020)
(5.150, 0.020, 0.060)
(5.130, 0.110, -0.050)
(5.070, -0.260, 0.010)
(5.040, -0.190, -0.020)
(5.080, -0.360, 0.060)
(5.190, 0.230, 0.000)
(5.160, 0.020, 0.000)
(5.060, 0.290, -0.070)
(5.150, 0.000, 0.090)
(5.190, -0.370, -0.050)
(5.180, -0.050, 0.060)
(5.120, -0.020, 0.010)
(5.190, -0.040, 0.020)
(5.160, -0.350, 0.080)
(5.020, -0.330, -0.090)
(5.170, -0.230, 0.050)
(5.010, 0.120, -0.010)
(5.040, 0.010, -0.020)
(5.130, 0.250, -0.020)
(5.040, -0.080, -0.080)
(5.040, 0.310, 0.030)
(5.060, -0.140, -0.090)
(5.080, -0.030, -0.040)
(5.100, -0.020, -0.090)
(5.050, 0.220, 0.060)
(5.160, -0.270, -0.020)
(5.080, -0.260, 0.080)
(5.150, 0.050, -0.050)
(5.030, 0.110, -0.090)
(5.180, 0.310, -0.090)
(5.020, -0.290, -0.050)
(5.010, 0.390, -0.090)
(5.060, -0.250, -0.030)
(5.050, -0.220, -0.100)
(5.110, 0.040, 0.010)
(5.130, -0.360, 0.040)
(5.030, -0.390, -0.020)
(5.140, 0.360, 0.050)
(5.080, -0.010, 0.030)
(5.180, -0.050, -0.050)
(5.050, 0.210, -0.090)
(5.150, 0.240, 0.010)
(5.030, -0.400, 0.090)
(5.080, -0.090, 0.060)
(5.100, -0.070, -0.080)
(5.130, -0.260, -0.040)
(5.040, -0.160, -0.060)
(5.110, 0.060, 0.020)
(5.050, -0.150, -0.070)
(5.030, -0.380, -0.080)
(5.190, 0.050, 0.030)
(5.070, -0.090, 0.030)
(5.090, -0.240, 0.040)
(5.050, -0.270, 0.080)
(5.160, 0.160, -0.010)
(5.180, -0.020, 0.020)
(5.110, 0.310, -0.020)
(5.110, 0.080, 0.010)
(5.000, 0.370, -0.050)
(5.030, -0.220, -0.090)
(5.160, 0.090, 0.080)
(5.110, -0.090, -0.100)
(5.160, -0.160, 0.000)
(5.100, -0.010, 0.000)
(5.120, -0.020, 0.090)
(5.090, 0.300, 0.000)
(5.160, 0.290, -0.100)
(5.050, 0.130, -0.070)
(5.080, 0.070, 0.040)
(5.010, 0.000, -0.100)
(5.180, 0.280, 0.020)
(5.150, 0.320, -0.020)
(5.060, -0.040, -0.020)
(5.000, 0.040, 0.090)
(5.120, 0.120, 0.040)
(5.070, -0.030, -0.080)
(5.170, -0.100, 0.090)
(5.050, 0.200, -0.040)
(5.150, -0.400, 0.020)
(5.110, -0.190, -0.100)
(5.120, -0.360, -0.010)
(5.130, 0.050, 0.070)
(5.040, 0.100, -0.080)
(5.020, 0.050, 0.020)
(5.140, 0.070, -0.030)
(5.090, 0.050, 0.030)
(5.160, 0.380, 0.020)
(5.000, -0.360, -0.090)
(5.140, 0.280, -0.080)
(5.140, 0.060, -0.080)
(5.110, -0.310, 0.090)
(5.030, -0.120, -0.070)
(5.070, 0.020, -0.020)
(5.150, -0.230, -0.070)
(5.090, -0.290, -0.080)
(5.040, -0.070, 0.010)
(5.060, 0.160, -0.020)
(5.170, 0.320, -0.050)
(5.170, 0.340, -0.080)
(5.030, -0.170, 0.050)
(5.070, -0.050, -0.070)
(5.050, 0.330, -0.020)
(5.160, 0.170, -0.020)
(5.010, 0.020, -0.080)
(5.000, 0.170, -0.100)
(5.110, -0.010, -0.060)
(5.100, 0.350, 0.010)
(5.080, 0.110, 0.050)
(5.120, 0.010, -0.060)
(5.090, -0.210, -0.030)
(5.010, -0.330, 0.020)
(5.060, -0.290, -0.080)
(5.160, 0.070, 0.090)
(5.090, 0.160, -0.050)
(5.110, -0.270, 0.020)
(5.030, -0.360, -0.090)
(5.060, 0.200, 0.070)
(5.130, 0.180, 0.080)
(5.150, 0.320, -0.080)
(5.020, 0.330, -0.050)
(5.120, 0.310, 0.080)
(5.160, 0.240, 0.090)
(5.100, 0.250, -0.090)
(5.140, -0.390, 0.020)
(5.100, -0.100, -0.100)
(5.150, 0.000, -0.020)
(5.080, -0.100, -0.100)
(5.110, -0.210, -0.060)
(5.110, -0.070, 0.060)
(5.080, -0.210, -0.070)
(5.000, 0.200, 0.030)
(5.190, -0.020, 0.030)
(5.070, 0.260, -0.070)
(5.110, 0.160, 0.070)
(5.030, 0.250, 0.060)
(5.060, -0.290, -0.100)
(5.160, 0.280, -0.020)
(5.030, -0.320, -0.100)
(5.010, 0.280, 0.010)
(5.030, -0.320, -0.080)
(5.180, 0.100, -0.080)
(5.080, -0.140, 0.070)
(5.070, 0.020, 0.070)
(5.050, 0.080, 0.040)
(5.130, -0.020, 0.000)
(5.040, 0.380, 0.060)
(5.060, 0.200, -0.060)
(5.170, 0.260, -0.080)
(5.040, -0.370, 0.000)
(5.060, -0.330, -0.090)
(5.170, 0.120, 0.030)
(5.120, 0.370, 0.000)
(5.020, -0.400, -0.070)
(5.150, -0.400, 0.070)
(5.100, -0.090, 0.070)
(5.100, 0.100, -0.060)
(5.150, -0.320, -0.040)
(5.020, 0.150, 0.060)
(5.110, -0.280, -0.090)
(5.050, -0.240, 0.010)
(5.030, -0.310, -0.060)
(5.190, 0.160, -0.040)
(5.170, -0.230, 0.080)
(5.040, -0.180, -0.100)
(5.080, -0.020, 0.030)
(5.010, 0.080, 0.080)
(5.180, -0.160, 0.090)
(5.040, 0.310, -0.080)
(5.050, 0.300, -0.010)
(5.050, -0.380, 0.010)
(5.060, -0.250, 0.020)
(5.030, 0.120, 0.070)
(5.110, 0.300, -0.030)
(5.120, 0.230, 0.090)
(5.040, -0.170, -0.080)
(5.040, 0.050, -0.100)
(5.090, -0.180, -0.080)
(5.050, -0.240, -0.030)
(5.000, 0.030, -0.080)
(5.050, -0.090, -0.060)
(5.080, 0.200, -0.060)
(5.100, 0.030, 0.070)
(5.070, -0.250, 0.040)
(5.050, -0.140, 0.040)
(5.100, 0.060, -0.010)
(5.070, 0.230, -0.070)
(5.170, -0.020, 0.000)
(5.120, 0.250, -0.040)
(5.010, -0.160, 0.090)
(5.130, -0.250, 0.010)
(5.110, -0.380, 0.040)
(5.140, -0.280, 0.020)
(5.110, 0.350, 0.080)
(5.160, 0.110, 0.090)
(5.190, 0.380, 0.080)
(5.180, 0.330, 0.060)
(5.110, -0.320, 0.080)
(5.030, -0.200, 0.060)
(5.170, -0.300, -0.100)
(5.110, 0.290, 0.010)
(5.060, 0.130, 0.070)
(5.010, 0.290, -0.080)
(5.110, 0.350, 0.030)
(5.190, -0.400, 0.080)
(5.190, 0.310, -0.010)
(5.130, 0.390, 0.050)
(5.010, -0.330, -0.070)
(5.090, -0.240, -0.070)
(5.100, 0.170, 0.040)
(5.050, 0.260, 0.060)
(5.010, -0.120, -0.090)
(5.090, 0.310, 0.090)
(5.020, -0.280, 0.040)
(5.050, 0.200, 0.070)
(5.160, -0.040, -0.030)
(5.120, 0.050, -0.040)
(5.120, 0.000, 0.020)
(5.110, 0.310, -0.070)
(5.130, 0.150, 0.010)
